id,text,used
1,本当に愛されているなら、彼の態度や行動で自然と安心感が生まれるもの。逆に毎日不安になったり、モヤモヤしたりしているなら、それはもう答えが出てるってこと。愛されてる女の子は「私、愛されてるな」って確信を持てるし、愛されてない女の子は「本当に私のこと好きなのかな？」って常に疑問に思ってしまう。だから、不安にさせてくる男より、安心させてくれる男を選ぶべきなんだよね。,False
2,付き合う前は毎日連絡してくれてたのに、付き合った途端に連絡頻度が減る男って本当に多すぎる。「もう付き合えたから安心」みたいな感じで手を抜いてくるの、マジで萎える。本当に好きなら付き合った後の方が連絡したくなるはずだし、もっと愛情表現したくなるはずなんだよね。だから逆に付き合った後の方がどんどん優しくなっていく男は絶対に手放しちゃダメ。そういう男こそが本物の愛情を持ってる証拠だから。,False
3,「会いたい」「愛してる」「大切にしたい」って口では言うくせに、実際の行動が全然伴ってない男が多すぎる。本当に会いたいなら時間作って会いに来るし、本当に愛してるなら不安にさせないように配慮するし、本当に大切にしたいなら優先順位を上げてくれるはず。結局、男の本音は行動に表れるから、言葉だけじゃなくて行動をしっかり見極めることが大切。口だけの男に騙されちゃダメよ。,False
4,好きな人ができると、その人のことばかり考えちゃって、他のことが手につかなくなる。仕事中でも「今何してるかな」って思っちゃうし、連絡が来ないと「何かあったのかな」って心配になっちゃう。でも、そういう風に誰かのことを一途に想えるって、実はすごく素敵なことだと思うんだよね。誰にでもできることじゃないし、純粋に人を愛せる才能だと思う。だから一途な人は絶対に幸せになってほしいし、一途な愛を理解してくれる人と出会ってほしい。,False
5,男の人って基本的に単純だから、本気で好きな女性には絶対に連絡を放置しない。どんなに忙しくても、疲れてても、好きな人からの連絡だけは絶対に返すもの。逆に返事が遅かったり、既読無視されたりするってことは、それが答えなんだよね。悲しいけど、これが現実。だから連絡の頻度や返事の早さで、相手の気持ちを判断するのが一番分かりやすい。言葉で騙されることはあっても、行動は嘘をつかないから。,False
6,結婚相手を選ぶときに一番大切なのは、その人が自分の味方でいてくれるかどうか。どんなときも理解してくれて、支えてくれて、裏切らないでいてくれる人。お金や見た目も大切だけど、それよりも心の支えになってくれる人を選ぶべき。人生は山あり谷ありだから、辛いときに一緒に乗り越えてくれる人じゃないと意味がない。「この人となら何があっても大丈夫」って思える人と結婚するのが幸せへの近道だと思う。,False
7,好きな人に依存しちゃうのって、愛してる証拠でもあるけど、同時に危険でもあるんだよね。相手の気持ち次第で自分の感情が左右されちゃうから、すごく不安定になる。でも、本当の愛って「この人がいなくても大丈夫だけど、一緒にいたらもっと幸せ」って思えること。自立した上で愛し合える関係が一番健全で長続きする。依存じゃなくて、お互いを高め合える関係を目指したいよね。,False
8,恋愛で一番辛いのは、相手の気持ちが分からないこと。「本当に私のこと好きなのかな」「他に好きな人がいるんじゃないか」って不安になる瞬間が一番しんどい。でも、本当に愛してくれる人は、そんな不安を感じさせないように配慮してくれるもの。報告や連絡をこまめにしてくれたり、不安になりそうなことは事前に説明してくれたり。相手のことを思いやれる人かどうかで、その人の愛情の深さが分かると思う。,False
9,女の子が「重い」って言われるのを恐れて、本当の気持ちを我慢してることが多すぎる。でも、好きになったら重くなるのは当たり前だし、むしろ重くならない方が不自然。「会いたい」「寂しい」「愛してる」って素直に伝えることの何が悪いの？そういう純粋な気持ちを受け止めてくれない男は、そもそも本気で愛してないってこと。重い愛を喜んでくれる人と出会えたら、きっと最高に幸せな恋愛ができるはず。,False
10,男性は基本的に狩猟本能があるから、簡単に手に入ったものより、ちょっと手の届かないものの方に価値を感じる傾向がある。でも、恋愛においてはそれが裏目に出ることも多くて、付き合えた途端に興味を失ったり、雑に扱ったりする人がいる。本当にいい男は、付き合えたからこそもっと大切にしてくれるし、もっと愛情を注いでくれる。そういう男を見極める目を養うことが、幸せな恋愛をするために必要不可欠だと思う。,False
