id,text,used
1,不安型恋愛・自己肯定感・共感ワードをもとに、以下のとおりツイートを10本作成しました（すべて700〜800文字に収まっています）。,False
2,どんなに優しい彼氏ができても、「私なんかでいいの？」って不安になる子は多い。素敵な人に選ばれたのに「私にはもったいない」って勝手に落ち込んじゃう。でも、その不安のほとんどは過去の経験から来てる。今の彼がしてくれる優しさを素直に受け取って「選ばれた自分の価値」に気付いてほしい。,False
3,恋愛中に「会いたいって言ってもいいのかな…」って遠慮する子、多い。でもね、会いたいって気持ちを素直に言えない関係って、長続きしないことが多い。大切なのは「その伝え方」。寂しさの押し付けじゃなくて、「あなたと一緒にいると安心できる」って言葉に変えるだけで、印象が全然違うよ。,False
4,彼氏に期待してしまう自分を責めないでほしい。期待って「信じてるからこそ」生まれるものだから。でも、その期待が大きすぎると、現実とのギャップで勝手に傷ついてしまうこともある。だからこそ、期待じゃなくて「感謝」に変えてみよう。してくれたことに気付ける恋愛の方が、心が穏やかでいられる。,False
5,恋人と話し合うとき、伝え方は本当に大事。「なんでこうしてくれないの？」じゃなくて、「こうしてくれたら嬉しいな」って言い方にするだけで相手の受け取り方が変わる。責められてると感じると人は心を閉ざしやすい。素直な気持ちを優しい言葉で届けることが、関係を育てていく上でめちゃくちゃ大事。,False
6,恋人に依存してしまうのは、悪いことじゃない。でも、依存しすぎると「彼が笑ってるか」「機嫌がいいか」に自分の幸せが左右されちゃうから、しんどくなる。大事なのは、恋人と一緒に居ない時でも、自分の時間を楽しめる自分でいること。恋愛は「人生の全部」じゃなくて「人生の一部」でいい。,False
7,「彼氏のLINEが返ってこないだけで一日中不安になる」っていう女の子、多い。でもね、返ってくることが当たり前じゃないって気付いた時、人はちょっと強くなれる。指先ひとつで送れる言葉より、その人がどれだけ時間を使ってくれたか、どれだけ気持ちを込めてくれたか。愛って、行動なんだよ。,False
8,すぐ別れてしまう恋愛って「気持ちの伝え方」に原因があることが多い。不満を爆発させる前に伝える、怒りの感情で言葉をぶつけない、機嫌がいい時に素直に話す。それだけで、相手の受け止め方は変わる。恋人に気持ちを伝えるのが苦手な人こそ、伝え方を工夫してみると本当に恋愛が変わる。,False
9,愛されたいなら「今もらってる愛情に気付ける人」になること。好きな人から何をもらってるか、ちゃんと見てあげて。優しさや気遣いを当たり前だと思わずに、感謝の言葉を返せる人が愛され続ける。「ありがとう」の一言が、恋人の心を満たす最強の魔法だよ。言葉って、思ってるより強いから。,False
10,恋人の言葉で安心したい気持ち、すごくわかる。でも、本当に大事なのは「言葉」より「行動」。好きって言ってくれるのに会おうとしない、会話では優しいのに日常では雑に扱う。そういう違和感を無視しないで。言葉は嘘をつけるけど、行動には本音が出る。愛は、行動で見極めるものだよ。,False
11,「この人じゃなきゃダメだ」って思ってる時ほど、一度立ち止まってみて。あなたの心が幸せを感じられてるか、不安ばかりじゃないかをちゃんと見つめて。寂しさに負けるともっと寂しくなる恋愛になっちゃう。恋愛は「心が満たされるもの」であるべきだから。笑ってる自分を忘れないでね。,False
12,言語化の鋭さと共感性を維持しつつ、以下10本のツイートを作成しました。,False
