id,text,used
1,好きな人といる時間が一瞬で過ぎ去ってしまうのは、その人と過ごす時間が本当に幸せだから。一緒にいると時間を忘れてしまうし、もっとずっとこのままでいたいって思ってしまう。でも別れ際になると「もう帰らなきゃいけないの？」って寂しくなるんだよね。好きな人との時間は何時間あっても足りないし、何回会っても足りない。だから次のデートの約束をその場で決めたくなるし、「また明日も会えたらいいのに」って思ってしまう。,False
2,本当に愛してくれる人は、私が何を言わなくても察してくれる。体調が悪そうな時は「大丈夫？」って声をかけてくれるし、忙しそうな時は無理に連絡を求めてこない。そんな気遣いができる人って本当に素敵だと思う。逆に私のことを全然見てくれていない人は、私が辛い時でも自分のことばかり話してくるし、私の気持ちなんて全然理解しようとしてくれない。やっぱり相手のことを本当に愛している人じゃないと、そんな細やかな配慮はできないんだよね。,False
3,「すき」って気持ちが本物かどうかは、時間が経てば絶対に分かる。最初だけ優しくて、だんだん冷たくなっていく人は本当の愛じゃなかったってこと。でも本当に愛してくれる人は、時間が経てば経つほどもっと優しくなってくれるし、もっと大切にしてくれる。付き合いが長くなっても「かわいい」って言ってくれるし、「愛してる」って言葉を惜しまない。そんな人と一緒にいると、自分がどんどん愛されているって実感できるし、幸せな気持ちでいっぱいになる。,False
4,好きな人から「会いたい」って言われる瞬間が一番幸せ。その一言で今まで抱えていた不安が全部吹き飛んでしまうし、愛されているって確信が持てる。逆に「会いたい」って言葉がなかなか聞けないと、本当に私のこと好きなのかなって不安になってしまう。だから好きな人には積極的に「会いたい」って言ってもらいたいし、私も素直に「会いたい」って伝えたい。そんな素直な気持ちのやり取りができる関係が理想だし、そういう人と結婚したいって心から思う。,False
5,彼氏が他の女の子と仲良くしているのを見ると、やっぱり嫉妬してしまう。理性では「友達だから大丈夫」って分かっているつもりでも、心では「私だけを見ていてほしい」って思ってしまう。独占欲が強すぎるのかもしれないけど、好きだからこそ他の人に取られたくないって気持ちになるのは当然だと思う。だから彼氏には他の女の子よりも私を特別扱いしてほしいし、私にだけ見せる優しさがあってほしい。そんな特別感を感じられる恋愛がしたいし、そういう人と一生一緒にいたい。,False
6,毎朝「おはよう」のメッセージが来ると、今日も一日頑張ろうって気持ちになれる。そして夜の「おやすみ」で一日が幸せに終わる感じがして、本当に心が温かくなる。こんな些細なやり取りでも、好きな人からだと特別な意味を持つんだよね。逆にそういう連絡が来ないと、「私のこと忘れられているのかな」って不安になってしまう。だから毎日の「おはよう」「おやすみ」を大切にしてくれる人と付き合いたいし、そういう人なら絶対に幸せになれると思う。,False
7,好きな人の声を聞くだけで、どんなに疲れていても元気になれる。電話で話している時間が一番リラックスできるし、安心できる。顔が見えなくても、声のトーンで相手の気持ちが伝わってくるから不思議。だから「声が聞きたい」って言ってくれる人がいたら、すぐに電話したくなるし、逆に私も「声が聞きたい」って素直に伝えたい。そんな風にお互いの存在を求め合える関係って本当に素敵だと思うし、そういう人と一緒にいると毎日が幸せで満たされる。,False
8,付き合いが長くなると、つい相手のことを当たり前の存在だと思ってしまいがち。でも本当はその人がいてくれることって、すごく特別で奇跡的なことなんだよね。だからどんなに長く付き合っていても、感謝の気持ちを忘れちゃいけないし、愛情表現も続けなければいけない。「ありがとう」「愛してる」って言葉を惜しまずに伝えて、相手を大切にし続けることが長続きの秘訣だと思う。そうやって互いを思いやり続けられる人と結婚したいし、そんな関係を築いていきたい。,False
9,好きな人と一緒にいると、自然と笑顔になれるし、自分らしくいられる。変に取り繕う必要もないし、素の自分を受け入れてもらえている安心感がある。こんな風に心から安らげる人って、人生でそう何人も出会えるものじゃないと思う。だからそういう人に出会えた時は、絶対に手放しちゃいけないし、大切にしなければいけない。一緒にいて居心地がいい人、それが本当の運命の人だと思うし、そういう人と結婚できたら最高に幸せな人生になるはず。,False
10,本当に一途な人って、他の人と比べたりしない。私だけを見ていてくれるし、私だけを愛してくれる。そんな人からの愛情って、本当に深くて温かくて、安心できる。浮気の心配もしなくていいし、他の女の子を気にする必要もない。ただただ愛されているという事実を受け入れて、幸せに浸っていればいい。そんな安心感のある恋愛がしたいし、一途に愛してくれる人と出会って結婚したい。そうすれば毎日が穏やかで幸せな日々になるはず。,False
