id,text,used
1752407621341,重いくらいの「すき」がないと、本当に愛されてるって実感できない。誰にでも優しい男よりも、私にだけ優しい男がいい。私だけを見てくれる人、私だけに時間を使ってくれる人、私だけに愛情を注いでくれる人。そんな特別扱いをしてくれる人と付き合って結婚したい。薄っぺらい愛情なんていらないから、重くて濃厚で一途な愛が欲しい。好きすぎて私しか見えないくらいの男と出会いたい。,False
1752407621342,本当に愛してくれる人は、どんなときも安心を与えてくれる。不安にさせるような言動はしないし、心配をかけるような行動もとらない。優先順位が低い人は、この先もずっと不安を与えてくる。だから、自分のことを最優先に考えてくれて、何よりも大切にしてくれる人を選ぶべき。言葉だけじゃなくて、行動で愛を示してくれる人。会いたいって言ったら本当に会いに来てくれる人。そんな人と結婚したい。,False
1752407621343,付き合った後も変わらず愛情表現を続けてくれる男は、控えめに言って絶滅危惧種。最初だけ優しくて、時間が経つにつれて素っ気なくなる男が9割。でも1割の神様みたいな男は、付き合った後の方がもっと優しくなる。愛情表現も増える。そんな男と出会えたら、今すぐにでも結婚したい。付き合いが長くなっても「すき」「かわいい」「ありがとう」「ごめんね」をちゃんと言える人がいい。,False
1752407621344,好きな人から「かわいい」って言われることが、1番の自己肯定感アップの薬。だから死ぬほど「かわいい」って言って欲しい。女の子が求めてるのは、他の女に目移りせずにずっと自分だけを見てくれる男。独占欲が強くて、嫉妬深くて、心配性で、めちゃくちゃ一途な男がいい。私だけに依存してくれる人、私だけを愛してくれる人。そんな重めな愛を注いでくれる人と付き合って結婚したら、絶対に華やかな人生になる。,False
1752407621345,男は会わないと段々恋しくなって相手の大切さに気付くけど、女は会わないと段々どうでもよくなって相手がいなくても生きていけることに気付く。これが男女の違い。だからこそ、本当に好きなら会いに来てくれるはず。忙しいを理由に会いに来ない男は、結局その程度の気持ちってこと。本気で好きなら、どんなに忙しくても疲れていても、絶対に時間を作って会いに来る。そういう行動で愛を示してくれる人がいい。,False
1752407621346,報連相と愛情表現を絶対にさぼらない人と付き合って結婚すれば間違いない。今何してるか、どこにいるか、何時に帰るか。細かく共有してくれる人は、相手を不安にさせないように配慮ができている証拠。思いやりがないと絶対にできないこと。そういう当たり前のことを当たり前にできる男は、本当に貴重で大切にするべき。一緒にいても離れていても、不安にさせずに幸せな気分にしてくれる人と結婚したい。,False
1752407621347,好きな人の声や匂いって、すごく頭に残って心地よすぎる。好きな人がいるだけで頑張る気力になるし、生きる力になる。好きな人と食べるご飯は1番美味しいし、好きな人とのデートの予定を立てたら頑張れる。好きな人という存在がいるだけで、生きてるだけで楽しくなる。そんな風に思わせてくれる人と出会えたら、絶対に手放したくない。最初で最後の花嫁になりたい。,False
1752407621348,女の子が重たくなくなったときは「好きじゃなくなった」か「死ぬほど我慢してる」かの2択。重くならないはずがない、だって好きなんだから。重いと嫌われるから必死に我慢してるだけ。本当は会いたいし、声が聞きたいし、ずっと一緒にいたい。でもそれを言うと重いって思われるから我慢してる。そんな我慢をしなくてもいい、重くても愛してくれる人と付き合いたい。,False
1752407621349,一途な人に多いMBTIを知ってから、やっぱり一途な人と付き合いたいって強く思うようになった。ISFJ、INFJ、ENFJ、ISFP、ESFJ。こういう人たちは、一度好きになったら一途に愛してくれる。友達は少ないけど限られた友達とめちゃくちゃ仲良いとか、物持ちが良くてずっと大事に使い続けてる男は、女性に対しても同じように大切にしてくれる。そういう男を離しちゃダメ。,False
1752407621350,結婚する相手は絶対に「この人は誰よりも私の味方でいてくれる人」を選ぶこと。何があっても裏切らない人、何があっても唯一の味方でいてくれる人。そんな人と出会って結婚したい。結婚は「ただ好き」って気持ちだけじゃ上手くやっていけない。しっかり話し合いができるかどうかが重要。すぐ「別れる」選択をする彼氏じゃなくて、冷静に「話し合う」選択ができる彼氏と付き合って結婚したい。,False
